fips,County Population,Total Elderly Count,Elderly per Capita,Maskless per Capita,ICU Beds,Rate of Change,Density per square mile
27105,21629,3626,0.167645291044431,0.244,0,13.32,29.9
27107,6375,1370,0.214901960784314,0.122,0,1.71,7.9
27109,158293,25236,0.159425874801792,0.023,218,77.55,220.8
27111,58746,14368,0.244578354270929,0.078,5,30.74,29.1
27113,14119,2660,0.188398611799703,0.081,0,7.61,22.6
27115,29579,6358,0.214949795462997,0.178,0,34.06,21.1
27117,9126,1894,0.207538899846592,0.088,0,4.26,20.6
27119,31364,5774,0.184096416273435,0.104,5,18.16,16.0
27121,11249,2783,0.247399768868344,0.139,0,4.29,16.4
27123,550321,81827,0.148689582988837,0.044,135,277.23,3341.6
27125,4055,874,0.215536374845869,0.095,0,2.81,9.5
27127,15170,3273,0.215754779169413,0.081,0,10.06,18.3
27129,14548,3065,0.210681880670883,0.05,0,12.19,16.0
27131,66972,10583,0.158021262617213,0.089,4,41.52,129.4
27133,9315,1911,0.205152979066023,0.095,0,7.48,20.1
27135,15165,2750,0.181338608638312,0.077,0,12.13,9.3
27137,199070,39916,0.200512382578992,0.095,179,111.35,32.0
27139,149013,16904,0.113439767000195,0.021,0,75.77,364.5
27141,97238,11399,0.117227832740287,0.064,0,50.71,204.4
27143,14865,2810,0.18903464513959,0.04,0,6.84,25.9
27145,161075,24922,0.154722955145119,0.082,41,90.81,112.2
27147,36649,6706,0.182979071734563,0.074,0,15.81,85.1
27149,9805,1702,0.173584905660377,0.169,0,4.55,17.3
27151,9266,2079,0.2243686596158,0.17,0,5.94,13.2
27153,24664,5451,0.221010379500487,0.097,3,12.06,26.3
27155,3259,828,0.254065664314207,0.196,0,2.13,6.2
27157,21627,4879,0.225597632588894,0.041,0,13.32,41.4
27159,13682,2921,0.21349217950592,0.061,2,9.42,25.8
27161,18612,3460,0.185901568880292,0.074,0,11.26,45.2
27163,262440,40867,0.155719402530102,0.044,31,132.16,619.7
27165,10897,2234,0.205010553363311,0.149,0,4.94,25.8
27167,6207,1220,0.196552279684227,0.166,0,6.06,8.8
27169,50484,8896,0.176214246097774,0.029,8,22.06,82.2
27171,138377,17973,0.12988430158191,0.083,3,89.29,188.5
27173,9709,2020,0.208054382531672,0.122,0,6.84,13.8
28001,30693,6005,0.195647215977584,0.113,15,11.42,69.8
28003,36953,6965,0.188482667171813,0.069,24,21.1,92.6
28005,12297,2967,0.24127836057575,0.11,0,9.45,18.0
28007,18174,3537,0.194618686034995,0.065,0,17.26,26.6
28009,8259,1566,0.189611333091173,0.018,0,5.65,21.5
28011,30628,4997,0.163151364764268,0.123,8,31.45,39.0
28013,14361,2797,0.194763595849871,0.074,0,12.52,25.5
28015,9947,2412,0.242485171408465,0.08,0,6.16,16.9
28017,17103,3001,0.175466292463311,0.07,0,16.13,34.7
28019,8210,1829,0.222777101096224,0.035,0,5.06,20.4
28021,8988,1499,0.166777926123721,0.038,0,3.84,19.7
28023,15541,3239,0.208416446818094,0.044,0,8.58,24.2
28025,19316,3649,0.188910747566784,0.029,6,12.32,50.3
28027,22124,3541,0.160052431748328,0.038,10,13.81,47.3
28029,28065,5133,0.182896846606093,0.073,0,16.23,37.9
28031,18636,3200,0.17171066752522,0.11,0,17.97,47.3
28033,184945,24505,0.13249885100976,0.055,44,138.87,338.7
28035,74897,10412,0.139017584148898,0.072,48,43.06,160.7
28037,7713,1603,0.207830934785427,0.087,0,7.45,14.4
28039,24500,3579,0.146081632653061,0.037,6,14.48,47.2
28041,13586,2074,0.152657147063153,0.015,0,12.03,20.2
28043,20758,3761,0.181183158300414,0.056,5,17.06,51.9
28045,47632,9842,0.206625797783003,0.063,6,25.48,92.7
28047,208080,32081,0.154176278354479,0.093,57,108.61,326.0
28049,231840,34266,0.147800207039337,0.019,218,118.94,282.0
28051,17010,2670,0.156966490299824,0.062,0,8.32,25.4
28053,8064,1428,0.177083333333333,0.117,0,5.77,22.4
28055,1327,221,0.166541070082894,0.03,0,1.03,3.4
28057,23390,4213,0.180119709277469,0.116,0,22.68,43.9
28059,143617,23457,0.163330246419296,0.077,48,71.13,193.2
28061,16383,3399,0.207471159128365,0.066,0,18.81,25.2
28063,6990,1215,0.17381974248927,0.076,0,3.06,14.9
28065,11128,2570,0.230948957584472,0.141,0,5.55,30.6
28067,68098,11827,0.173676172574819,0.069,14,49.87,97.5
28069,9742,2037,0.209094641757339,0.032,0,6.61,13.6
28071,54019,7211,0.133490068309299,0.019,24,28.0,75.0
28073,63343,9096,0.143599134868888,0.087,17,36.39,112.0
28075,74125,13170,0.177672849915683,0.036,51,43.45,114.1
28077,12586,2291,0.182027649769585,0.119,0,5.81,30.0
28079,22786,3810,0.167207934696744,0.031,0,21.03,40.8
28081,85436,12956,0.151645676295707,0.094,42,76.58,184.3
28083,28183,4150,0.147251889436895,0.122,9,18.19,54.5
28085,34153,5963,0.174596667935467,0.077,5,18.65,59.5
28087,58595,9535,0.16272719515317,0.018,18,62.06,118.3
28089,106272,14724,0.138550135501355,0.029,7,70.32,133.2
28091,24573,4753,0.193423676392789,0.137,6,18.16,49.9
28093,35294,6406,0.181503938346461,0.013,0,22.16,52.6
28095,35252,6954,0.197265403381368,0.087,9,30.32,48.3
28097,9775,2168,0.221790281329923,0.058,0,6.94,26.8
28099,29118,4682,0.16079401057765,0.017,0,24.42,52.1
28101,21018,3585,0.170568084499001,0.01,0,17.19,37.6
28103,10417,1733,0.166362676394355,0.009,0,6.61,16.6
28105,49587,5953,0.120051626434348,0.015,6,28.58,104.0
28107,34192,5584,0.16331305568554,0.061,0,28.26,50.7
28109,55535,10601,0.190888628792653,0.05,6,33.16,68.9
28111,11973,2235,0.186670007516913,0.057,0,6.29,18.9
28113,39288,6913,0.175957035227041,0.116,28,17.97,98.8
28115,32174,4880,0.151675265742525,0.06,0,36.42,60.2
28117,25126,4631,0.184311072196131,0.103,11,18.97,60.9
28119,6792,1231,0.181242638398115,0.041,0,3.23,20.3
28121,155271,24326,0.156668019140728,0.031,18,93.74,182.6
28123,28124,4337,0.154209927464088,0.026,0,17.32,46.4
28125,4321,866,0.200416570238371,0.066,0,2.03,11.4
28127,26658,4824,0.180958811613774,0.081,0,16.65,46.7
28129,15916,3265,0.20513948228198,0.106,0,9.32,25.9
28131,18336,3082,0.168084642233857,0.109,0,11.84,39.9
28133,25110,3609,0.143727598566308,0.137,0,15.55,42.2
28135,13809,2107,0.15258164964878,0.061,0,7.97,23.8
28137,28321,4863,0.171710038487342,0.097,0,19.81,71.4
28139,22015,3721,0.169021121962298,0.068,0,22.87,48.6
28141,19383,4024,0.207604601970799,0.072,0,14.81,46.2
28143,9632,1239,0.128633720930233,0.131,0,4.26,23.7
28145,28815,4858,0.168592746833247,0.078,8,35.16,65.3
28147,14286,2846,0.199216015679686,0.158,0,7.29,38.2
28149,45381,7826,0.172451025759679,0.021,22,30.35,82.9
28151,43909,7324,0.166799517183265,0.138,22,32.68,70.6
28153,20183,3556,0.176187880889858,0.037,6,14.77,25.6
28155,9689,1739,0.179481886675612,0.052,0,9.45,24.4
28157,8630,1536,0.177983777520278,0.146,0,4.1,14.6
28159,17955,3680,0.204956836535784,0.029,0,18.68,31.6
28161,12108,2545,0.21019160885365,0.029,0,8.52,27.1
28163,29690,3808,0.128258672953857,0.05,0,16.55,30.4
29001,25343,3829,0.151087085191177,0.067,10,17.52,45.1
29003,17712,3434,0.193879855465221,0.133,0,8.39,40.0
29005,5143,1345,0.261520513319074,0.09,0,1.48,10.4
29007,25388,4619,0.181936347880889,0.11,0,25.03,36.9
29009,35789,7523,0.210204252703345,0.106,0,9.97,45.7
29011,11754,2493,0.212098009188361,0.15,4,4.19,21.0
29013,16172,3165,0.195708632203809,0.138,0,9.0,20.4
29015,19443,6073,0.312348917348146,0.188,0,13.23,27.1
29017,12133,2556,0.210665128162862,0.097,0,4.81,20.0
29019,180463,23084,0.127915417564819,0.073,110,111.16,237.3
29021,87364,14600,0.167116890252278,0.121,21,67.58,218.6
29023,42478,8145,0.191746315739912,0.189,14,19.23,61.6
29025,9020,1811,0.200776053215078,0.109,0,4.58,22.1
29027,44743,7478,0.167132288849652,0.123,0,29.06,53.1
29029,46305,13384,0.289040060468632,0.266,18,21.13,67.1
29031,78871,13503,0.171203610959668,0.08,32,63.9,130.8
29033,8679,1917,0.220877981334255,0.155,0,6.71,13.4
29035,5982,1250,0.208960213975259,0.159,0,2.45,12.3
29037,105780,18334,0.173321989033844,0.027,9,56.71,142.8
29039,14349,3403,0.237159383929194,0.275,0,2.23,29.5
29041,7426,1805,0.243064907083221,0.117,0,2.87,10.4
29043,88595,14225,0.160562108471133,0.13,0,66.81,137.6
29045,6797,1459,0.214653523613359,0.154,0,2.19,14.1
29047,249948,36092,0.144398034791237,0.033,172,70.16,558.6
29049,20387,3703,0.181635355864031,0.066,5,11.1,49.5
29051,76745,13291,0.173183920776598,0.087,25,42.74,193.0
29053,17709,3246,0.183296628832797,0.06,0,10.32,31.2
29055,23920,4808,0.201003344481605,0.167,0,15.77,33.3
29057,7561,1805,0.23872503637085,0.312,0,5.1,16.1
29059,16878,3507,0.207785282616424,0.165,0,2.94,31.0
29061,8278,1751,0.211524522831602,0.124,0,4.03,15.0
29063,12547,2078,0.165617279030844,0.144,0,5.65,30.6
29065,15573,3478,0.223335259744429,0.167,0,5.58,20.8
29067,13185,3283,0.24899507015548,0.285,0,5.48,16.8
29069,29131,5480,0.188115752977927,0.068,0,11.71,59.1
29071,103967,18732,0.18017255475295,0.122,13,52.45,110.0
29073,14706,3396,0.230926152590779,0.086,0,5.9,29.4
29075,6571,1307,0.19890427636585,0.101,0,5.9,13.7
29077,293086,49105,0.167544679718581,0.099,163,198.13,407.5
29079,9850,2203,0.223654822335025,0.195,0,5.42,23.6
29081,8352,1905,0.22808908045977,0.173,0,7.39,12.4
29083,21824,4827,0.221178519061584,0.128,8,10.32,32.0
29085,9544,3175,0.33266974015088,0.182,0,1.65,24.1
29087,4403,1154,0.262094026799909,0.129,0,1.74,10.6
29089,10001,1968,0.196780321967803,0.076,0,3.42,21.9
29091,40117,8062,0.200962185607099,0.301,12,22.94,43.6
29093,10125,2215,0.218765432098765,0.133,0,5.52,19.3
29095,703011,108131,0.153811249041622,0.027,274,185.97,1115.3
29097,121328,19372,0.159666358960833,0.138,88,32.61,183.9
29099,225081,34995,0.155477361483199,0.042,67,143.84,333.1
29101,54062,6969,0.128907550590063,0.168,0,20.84,63.4
29103,3959,877,0.221520586006567,0.082,0,0.48,8.2
29105,35723,6351,0.177784620552585,0.313,4,20.94,46.5
29107,32708,6194,0.189372630549101,0.033,2,15.87,53.1
29109,38355,7075,0.184460956850476,0.241,0,10.87,63.2
29111,9776,1835,0.187704582651391,0.164,0,3.48,20.2
29113,59013,8074,0.136817311439852,0.063,4,33.13,83.9
29115,11920,2548,0.213758389261745,0.126,0,2.94,20.7
29117,15227,2971,0.195113942339266,0.15,0,7.97,28.5
29119,22837,3561,0.155931164338573,0.152,0,12.61,42.8
29121,15117,3444,0.227822980750149,0.118,0,7.19,19.4
29123,12088,2371,0.19614493712773,0.082,0,9.42,24.7
29125,8697,1916,0.220305852592848,0.098,0,2.9,17.4
29127,28530,5228,0.183245706274097,0.178,8,16.48,65.9
29129,3617,814,0.225048382637545,0.23,0,1.39,8.3
29131,25619,5010,0.195557984308521,0.2,0,16.29,41.8
29133,13180,2393,0.181562974203338,0.129,0,7.94,34.9
29135,16132,2610,0.16179023059757,0.102,0,7.87,37.6
29137,8644,2073,0.239819527996298,0.164,0,3.84,13.6
29139,11551,2466,0.21348800969613,0.062,0,4.71,22.8
29141,20627,4837,0.234498472875358,0.211,0,11.58,34.4
29143,17076,3335,0.195303349730616,0.098,0,7.68,28.1
29145,58236,10735,0.184336149460815,0.156,0,15.39,93.0
29147,22092,3455,0.156391453919971,0.093,0,10.81,26.6
29149,10529,2496,0.237059549814797,0.142,0,4.71,13.8
29151,13615,2415,0.177377892030848,0.067,0,7.61,23.0
29153,9174,2684,0.292565947242206,0.179,0,2.61,13.1
29155,15805,2783,0.17608351787409,0.079,7,5.48,37.1
29157,19136,3680,0.192307692307692,0.032,0,9.23,40.0
29159,42339,7244,0.171095207728099,0.185,9,28.45,61.9
29161,44573,7557,0.169542099477262,0.139,18,21.29,67.2
29163,18302,3263,0.178286526062725,0.082,0,10.81,27.6
29165,104418,15641,0.149792181424659,0.044,0,22.52,212.6
29167,32149,5870,0.18258732775514,0.183,8,22.74,49.0
29169,52607,4797,0.0911855836675728,0.208,0,28.55,95.5
29171,4696,1170,0.249148211243612,0.107,0,1.16,9.6
29173,10309,2293,0.222427005529149,0.16,0,5.58,21.6
29175,24748,4249,0.171690641668014,0.163,8,11.97,52.7
29177,23018,4343,0.188678425579981,0.073,0,12.77,41.3
29179,6270,1484,0.236682615629984,0.137,0,3.87,8.3
29181,13288,2770,0.208458759783263,0.126,0,4.23,22.4
29183,402022,63470,0.157876932108193,0.041,39,243.06,643.2
29185,9397,2590,0.275619878684687,0.163,0,3.77,14.6
29186,17894,3598,0.201072985358221,0.025,0,10.23,36.4
29187,67215,11173,0.166227776537975,0.103,10,44.65,144.6
29189,994205,184280,0.185354127166932,0.024,468,550.29,1967.2
29195,22761,4255,0.186942577215412,0.083,7,12.65,30.9
29197,4660,910,0.195278969957082,0.05,0,2.16,14.4
29199,4902,908,0.185230518155855,0.073,0,1.13,11.1
29201,38280,7101,0.185501567398119,0.125,12,19.87,93.3
29203,8166,1848,0.226304188096988,0.212,0,2.19,8.4
29205,5930,1290,0.217537942664418,0.142,0,2.58,12.7
29207,29025,5897,0.203169681309216,0.137,4,11.26,36.4
29209,31952,10098,0.316036554832248,0.056,0,13.06,69.4
29211,6089,1265,0.207751683363442,0.136,0,2.74,10.4
29213,55928,12379,0.221338149048777,0.053,18,26.55,81.7
29215,25398,5456,0.214820064572014,0.309,4,11.9,22.1
29217,20563,4059,0.197393376452852,0.164,6,12.81,25.6
29219,35649,6334,0.177676793177929,0.11,0,14.74,75.9
29221,24730,4264,0.172422159320663,0.181,0,9.84,33.2
29223,12873,3131,0.243222248116212,0.191,0,5.03,17.8
29225,39592,6229,0.157329763588604,0.297,0,18.45,61.1
29227,2013,522,0.259314456035768,0.098,0,1.45,8.1
29229,18289,3587,0.196128820602548,0.419,0,9.23,27.6
30001,9453,2108,0.222997990056067,0.165,0,6.19,1.7
30003,13319,1775,0.133268263383137,0.136,0,7.9,2.6
30005,6681,1058,0.158359527016914,0.287,0,2.39,1.5
30007,6237,1499,0.240339907006574,0.165,0,3.13,4.7
30009,10725,2871,0.267692307692308,0.14,0,2.81,4.9
30011,1252,327,0.261182108626198,0.123,0,0.71,0.3
30013,81366,15555,0.191173217314357,0.17,20,47.35,30.1
30015,5635,1193,0.211712511091393,0.196,0,3.06,1.5
30017,11402,2360,0.206981231362919,0.085,4,7.61,3.1
30019,1690,478,0.282840236686391,0.172,0,0.52,1.2
30021,8613,1759,0.204226169743411,0.139,3,9.23,3.8
30023,9140,2242,0.245295404814004,0.141,0,3.71,12.6
30025,2846,484,0.170063246661982,0.118,0,0.65,1.8
30027,11050,2785,0.252036199095023,0.284,0,6.97,2.7
30029,103806,20994,0.202242644933819,0.076,22,63.55,17.9
30031,114434,15030,0.131342083646469,0.132,8,63.06,34.4
30033,1258,303,0.240858505564388,0.134,0,0.23,0.3
30035,13753,1733,0.126008870791827,0.084,0,4.68,4.5
30037,821,228,0.277710109622412,0.134,0,0.61,0.8
30039,3379,1068,0.316069843148861,0.116,0,1.13,1.8
30041,16484,2520,0.152875515651541,0.27,6,9.29,5.6
30043,12221,2718,0.222404058587677,0.158,0,8.94,6.9
30045,2007,551,0.274539113104136,0.233,0,0.55,1.1
30047,30458,6899,0.226508634841421,0.087,0,12.81,19.3
30049,69432,13471,0.194017167876483,0.149,8,62.26,18.3
30051,2337,516,0.220795892169448,0.188,0,0.26,1.6
30053,19980,5902,0.295395395395395,0.118,0,10.39,5.4
30055,1664,451,0.271033653846154,0.142,0,1.39,0.7
30057,8600,2540,0.295348837209302,0.172,0,3.06,2.1
30059,1862,589,0.316326530612245,0.188,0,0.06,0.8
30061,4397,1300,0.295656129178986,0.097,0,3.32,3.5
30063,119600,19337,0.161680602006689,0.091,32,51.19,42.1
30065,4633,1281,0.276494711849773,0.128,0,1.45,2.4
30067,16606,3940,0.23726363964832,0.114,4,6.77,5.6
30069,487,125,0.256673511293634,0.157,0,0.06,0.3
30071,3954,916,0.231664137582195,0.229,0,4.52,0.8
30073,5911,1216,0.205718152596853,0.123,0,2.52,3.8
30075,1682,466,0.27705112960761,0.193,0,0.39,0.5
30077,6890,1464,0.212481857764877,0.118,0,2.48,3.0
30079,1077,361,0.33519034354689,0.101,0,0.74,0.7
30081,43806,11628,0.265443089987673,0.121,5,18.71,16.8
30083,10803,1660,0.153661020087013,0.176,0,9.48,4.7
30085,11004,1293,0.117502726281352,0.169,0,4.55,4.4
30087,8937,1472,0.164708515161687,0.126,1,4.71,1.8
30089,12113,3919,0.323536696111616,0.15,0,5.94,4.1
30091,3309,770,0.23269870051375,0.179,0,2.42,2.0
30093,34915,6808,0.194987827581269,0.158,11,26.0,47.6
30095,9642,2268,0.235220908525202,0.126,0,3.13,5.1
30097,3737,1025,0.274284185175274,0.116,0,1.87,2.0
30099,6147,1427,0.232145762160403,0.134,0,3.55,2.7
30101,4736,921,0.194467905405405,0.138,0,2.39,2.8
30103,696,201,0.288793103448276,0.122,0,0.42,0.7
30105,7396,1756,0.237425635478637,0.172,0,2.55,1.5
30107,2126,541,0.254468485418627,0.214,0,1.19,1.5
30109,969,250,0.257997936016512,0.165,0,0.77,1.1
30111,161300,28085,0.17411655300682,0.129,41,87.19,56.2
31001,31363,5916,0.188629914230144,0.057,10,17.9,55.7
31003,6298,1515,0.240552556367101,0.198,0,2.9,7.8
31007,745,179,0.240268456375839,0.249,0,0.32,0.9
31009,465,125,0.268817204301075,0.176,0,0.03,0.7
31011,5192,1216,0.234206471494607,0.156,0,2.9,8.0
31013,10783,2084,0.193267179820087,0.303,0,4.32,10.5
31015,1919,595,0.310057321521626,0.081,0,0.77,3.9
31017,2955,798,0.27005076142132,0.141,0,1.35,2.6
31019,49659,7473,0.150486316679756,0.065,34,21.81,47.6
31021,6459,1573,0.243536151106983,0.066,0,2.58,14.0
31023,8016,1708,0.213073852295409,0.027,0,3.97,14.4
31025,26248,4756,0.181194757695824,0.042,0,17.35,45.3
31027,8402,1850,0.220185670078553,0.207,0,4.81,12.0
31029,3924,834,0.212538226299694,0.055,0,3.1,4.4
31031,5689,1260,0.221480049217789,0.158,0,2.0,1.0
31033,8910,1834,0.205836139169472,0.116,4,6.77,8.4
31035,6203,1268,0.204417217475415,0.064,0,4.58,11.4
31037,10709,1482,0.138388271547297,0.054,0,4.03,25.5
31039,8846,1978,0.223603888763283,0.147,0,6.77,16.0
31041,10777,2451,0.22742878352046,0.143,0,4.97,4.2
31043,20026,2786,0.139119145111355,0.113,0,11.52,79.5
31045,8589,1636,0.19047619047619,0.224,0,2.55,6.6
31047,23595,4050,0.171646535282899,0.096,0,15.19,24.0
31049,1794,420,0.234113712374582,0.093,0,0.87,4.4
31051,5636,1167,0.207061745919092,0.163,0,2.65,12.6
31053,36565,7097,0.194092711609463,0.14,0,26.84,69.4
31055,571327,76770,0.134371384513597,0.091,187,388.94,1574.4
31057,1693,443,0.26166568222091,0.053,0,1.19,2.2
31059,5462,1264,0.231417063346759,0.053,0,2.19,10.2
31061,2979,843,0.282980866062437,0.083,0,1.16,5.6
31063,2627,635,0.24172059383327,0.094,0,1.19,2.8
31065,4676,1185,0.253421727972626,0.101,0,2.87,6.9
31067,21513,4548,0.211407056198578,0.127,3,15.87,26.2
31069,1837,532,0.289602612955906,0.202,0,0.32,1.2
31071,1969,575,0.292026409344845,0.168,0,0.68,3.6
31073,1990,487,0.244723618090452,0.086,0,1.65,4.5
31075,623,142,0.22792937399679,0.199,0,0.13,0.8
31077,2356,597,0.25339558573854,0.122,0,1.65,4.5
31079,61353,9263,0.150978762244715,0.048,16,35.39,107.3
31081,9324,1904,0.204204204204204,0.04,0,4.55,16.8
31083,3380,923,0.273076923076923,0.089,0,1.23,6.2
31085,922,258,0.279826464208243,0.072,0,0.39,1.4
31087,2762,731,0.264663287472846,0.085,0,2.26,4.1
31089,10067,2214,0.219926492500248,0.113,0,4.58,4.3
31091,682,211,0.309384164222874,0.151,0,0.06,1.0
31093,6445,1395,0.21644685802948,0.073,0,3.61,11.0
31095,7046,1724,0.244677831393699,0.206,0,5.94,13.2
31097,5071,965,0.190297771642674,0.061,0,7.06,13.9
31099,6495,1287,0.198152424942263,0.062,0,2.94,12.6
31101,8034,2177,0.270973363206373,0.093,0,6.0,7.9
31103,806,263,0.326302729528536,0.124,0,0.52,1.1
31105,3632,905,0.249174008810573,0.187,0,5.23,4.0
31107,8332,2115,0.25384061449832,0.171,0,7.16,7.9
31109,319090,45902,0.143852831489548,0.093,108,177.39,340.8
31111,34914,7012,0.200836340722919,0.103,19,21.81,14.2
31113,748,169,0.225935828877005,0.14,0,0.65,1.3
31115,664,174,0.262048192771084,0.193,0,0.16,1.1
31119,35099,5693,0.162198353229437,0.251,24,21.74,60.9
31121,7755,1608,0.207350096711799,0.05,0,3.81,16.2
31123,4642,1005,0.216501507970702,0.261,0,1.87,3.5
31125,3519,767,0.217959647627167,0.091,0,1.74,8.5
31127,6972,1419,0.203528399311532,0.09,0,4.61,17.8
31129,4148,1129,0.272179363548698,0.138,0,2.48,7.8
31131,16012,3166,0.197726704971272,0.11,0,7.42,25.6
31133,2613,750,0.287026406429391,0.067,0,2.03,6.4
31135,2891,686,0.23728813559322,0.069,0,2.84,3.4
31137,9034,1913,0.211755589993358,0.072,0,5.84,17.0
31139,7148,1403,0.196278679350867,0.253,0,3.1,12.7
31141,33470,5905,0.176426650731999,0.044,5,11.1,47.8
31143,5213,1232,0.236332246307309,0.029,0,0.94,12.3
31145,10724,2259,0.21064901156285,0.102,0,10.52,15.4
31147,7865,1957,0.248823903369358,0.098,0,4.68,15.2
31149,1357,362,0.266764922623434,0.13,0,0.61,1.5
31151,14224,2188,0.153824521934758,0.021,0,7.61,24.7
31153,187196,22662,0.121060279065792,0.094,8,128.35,664.6
31155,21578,4083,0.189220502363518,0.108,0,15.29,27.7
31157,35618,6988,0.196192936155876,0.256,22,23.84,50.0
31159,17284,2969,0.171777366350382,0.028,0,8.23,29.3
31161,5246,1401,0.26706061761342,0.248,0,3.39,2.2
31163,3001,842,0.280573142285905,0.093,0,0.68,5.6
31165,1166,356,0.305317324185249,0.241,0,0.16,0.6
31167,5920,1109,0.187331081081081,0.265,0,2.77,14.3
31169,5003,1278,0.255446731960824,0.185,0,3.84,9.1
31171,722,191,0.264542936288089,0.152,0,0.48,0.9
31173,7224,854,0.118217054263566,0.123,0,5.16,17.6
31175,4158,1073,0.258056758056758,0.135,0,1.87,7.5
31177,20729,3863,0.18635727724444,0.086,0,12.35,51.9
31179,9385,1566,0.166862013851891,0.245,0,4.52,21.7
31181,3487,816,0.234012044737597,0.091,0,1.23,6.6
31183,783,223,0.284802043422733,0.162,0,0.45,1.4
31185,13679,2860,0.209079611082681,0.044,0,7.45,23.9
32001,24909,4759,0.191055441808182,0.022,0,16.68,5.0
32003,2266715,342659,0.151169864760237,0.027,535,1665.16,247.3
32005,48905,14501,0.296513648911154,0.029,0,29.74,66.2
32007,52778,6220,0.11785213535943,0.021,7,32.61,2.8
32009,873,312,0.357388316151203,0.086,0,0.71,0.2
32011,2029,332,0.16362740266141,0.002,0,0.23,0.5
32013,16831,2427,0.144198205691878,0.008,3,15.71,1.7
32015,5532,885,0.15997830802603,0.004,0,5.03,1.1
32017,5183,1311,0.252942311402663,0.048,0,2.55,0.5
32019,57510,12191,0.211980525126065,0.037,0,26.45,26.0
32021,4505,1145,0.254162042175361,0.022,0,2.74,1.3
32023,46523,14096,0.302989918964813,0.061,0,20.61,2.4
32027,6725,1103,0.164014869888476,0.01,0,23.77,1.1
32029,4123,1327,0.321853019645889,0.015,0,0.26,15.3
32031,471519,79377,0.168343163265955,0.024,331,331.84,66.9
32033,9580,1754,0.183089770354906,0.059,0,1.19,1.1
32510,55916,11573,0.206971171042278,0.023,24,78.45,382.1
33001,61303,13976,0.227982317341729,0.114,10,37.39,150.1
33003,48910,14167,0.289654467389082,0.088,8,16.26,51.4
33005,76085,15734,0.206795031872248,0.02,27,21.84,109.1
33007,31563,7646,0.242245667395368,0.017,3,10.94,18.4
33009,89886,19181,0.213392519413479,0.039,54,18.52,52.2
33011,417025,67650,0.162220490378275,0.03,62,258.52,457.4
33013,151391,28273,0.186754826905166,0.085,18,90.97,156.8
33015,309769,57533,0.185728720433613,0.018,43,183.55,425.0
33017,130633,20173,0.154424992153591,0.08,17,59.35,333.7
33019,43146,9531,0.22090112640801,0.06,0,6.23,81.4
34001,263670,49027,0.185940759282436,0.019,64,131.1,494.1
34003,932202,164668,0.176644117905776,0.02,147,380.16,3884.5
34005,445349,77365,0.173717691069251,0.023,82,230.97,561.9
34007,506471,81530,0.160976640320966,0.028,199,294.68,2321.5
34009,92039,25166,0.273427568748031,0.013,16,22.87,386.9
34011,149527,23392,0.156439974051509,0.032,36,86.35,324.4
34013,798975,111102,0.139055665070872,0.035,267,368.42,6211.5
34015,291636,47572,0.163121151023879,0.047,14,159.23,895.3
34017,672391,81907,0.121814539456953,0.022,105,384.26,13731.4
34019,124371,24086,0.193662509749057,0.007,12,39.06,300.0
34021,367430,57487,0.156457012220015,0.017,92,153.58,1632.2
34023,825062,127763,0.15485260501635,0.02,185,441.94,2621.6
34025,618795,112498,0.181801727551128,0.01,152,351.1,1344.7
34027,491845,86486,0.175839949577611,0.023,91,200.29,1069.8
34029,607186,138328,0.227818164450432,0.012,106,327.87,917.0
34031,501826,75180,0.149812883350006,0.029,97,300.42,2715.3
34033,62385,11871,0.19028612647271,0.041,19,35.35,199.1
34035,328934,53188,0.161698091410435,0.016,28,109.1,1071.7
34037,140488,25240,0.179659472695177,0.02,10,57.61,287.6
34039,556341,81967,0.147332301592009,0.012,80,250.23,5216.1
34041,105267,19712,0.187257165113473,0.035,20,45.03,304.5
35001,679121,114902,0.169192235257045,0.036,138,423.55,570.8
35003,3527,1526,0.432662319251489,0.054,0,0.58,0.5
35005,64615,10434,0.161479532616266,0.074,24,68.71,10.8
35006,26675,4469,0.167535145267104,0.003,4,20.58,6.0
35007,11941,3267,0.273595176283393,0.041,4,13.45,3.7
35009,48954,6290,0.128487968296768,0.011,8,25.74,34.4
35011,1748,501,0.286613272311213,0.036,0,1.71,0.9
35015,58460,8535,0.145997263085871,0.2,12,48.87,12.9
35017,26998,7720,0.285947107193125,0.043,6,12.61,7.4
35019,4300,853,0.198372093023256,0.014,0,9.58,1.5
35021,625,245,0.392,0.057,0,0.06,0.3
35023,4198,943,0.224630776560267,0.056,0,1.71,1.4
35025,71070,8076,0.113634444913466,0.112,8,78.26,14.7
35027,19572,5717,0.292100960555896,0.04,4,8.06,4.2
35028,19369,3503,0.180856007021529,0.001,6,4.16,164.4
35029,23709,5032,0.21224007760766,0.105,6,12.55,8.5
35031,71367,9200,0.128911121386635,0.01,5,83.29,13.1
35033,4521,1307,0.289095332890953,0.002,0,2.74,2.5
35035,67490,11687,0.173166395021485,0.074,10,21.68,9.6
35037,8253,2122,0.257118623530837,0.049,0,2.52,3.1
35039,38921,7814,0.20076565350325,0.007,8,29.71,6.9
35041,18500,2715,0.146756756756757,0.009,0,15.74,8.1
35043,146748,27090,0.184602175157413,0.017,0,89.26,35.5
35045,123958,19397,0.156480420787686,0.057,10,129.03,23.6
35047,27277,6167,0.226087912893647,0.004,8,13.13,6.2
35049,150358,38106,0.253435134811583,0.008,22,67.23,75.5
